tradingsymbol,amc,name,purchase_allowed,redemption_allowed,minimum_purchase_amount,purchase_amount_multiplier,minimum_additional_purchase_amount,minimum_redemption_quantity,redemption_quantity_multiplier,dividend_type,scheme_type,plan,settlement_type,last_price,last_price_date
INF754K01RK5,EDELWEISSMUTUALFUND_MF,Edelweiss CRISIL IBX 50 50 Gilt Plus SDL Short Duration Index Fund - Direct,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T1,11.5381,2024-12-13
INF754K01RL3,EDELWEISSMUTUALFUND_MF,Edelweiss CRISIL IBX 50 50 Gilt Plus SDL Short Duration Index Fund - Direct,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T1,11.5383,2024-12-13
INF754K01RO7,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Asset Allocation Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Hybrid,regular,T2,11.1584,2024-12-13
INF754K01RP4,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Asset Allocation Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,11.1584,2024-12-13
INF754K01RS8,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Asset Allocation Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Hybrid,direct,T2,11.2105,2024-12-13
INF754K01RT6,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Asset Allocation Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,11.2105,2024-12-13
INF754K01RW0,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Cap Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,regular,T2,15.711,2024-12-13
INF754K01RX8,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Cap Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,regular,T2,15.711,2024-12-13
INF754K01SA4,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Cap Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T2,16.0064,2024-12-13
INF754K01SD8,EDELWEISSMUTUALFUND_MF,Edelweiss Multi Cap Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,16.0064,2024-12-13
INF754K01SG1,EDELWEISSMUTUALFUND_MF,Edelweiss Technology Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,regular,T2,12.7058,2024-12-13
INF754K01SH9,EDELWEISSMUTUALFUND_MF,Edelweiss Technology Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,regular,T2,12.7058,2024-12-13
INF754K01SK3,EDELWEISSMUTUALFUND_MF,Edelweiss Technology Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,12.8812,2024-12-13
INF754K01SL1,EDELWEISSMUTUALFUND_MF,Edelweiss Technology Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T2,12.8812,2024-12-13
INF754K01SO5,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty Alpha Low Volatility 30 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T2,10.5818,2024-12-13
INF754K01SP2,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty Alpha Low Volatility 30 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,10.5818,2024-12-13
INF754K01SS6,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T2,10.6299,2024-12-13
INF754K01ST4,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty Alpha Low Volatility 30 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,10.6299,2024-12-13
INF754K01SW8,EDELWEISSMUTUALFUND_MF,Edelweiss Business Cycle Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,regular,T2,9.6436,2024-12-13
INF754K01SX6,EDELWEISSMUTUALFUND_MF,Edelweiss Business Cycle Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,regular,T2,9.6436,2024-12-13
INF754K01TA2,EDELWEISSMUTUALFUND_MF,Edelweiss Business Cycle Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,9.7064,2024-12-13
INF754K01TB0,EDELWEISSMUTUALFUND_MF,Edelweiss Business Cycle Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T2,9.7064,2024-12-13
INF754K01TG9,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,10.5224,2024-12-13
INF754K01TJ3,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T2,10.5135,2024-12-13
INF754K01TK1,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,10.5135,2024-12-13
INF754K01TN5,EDELWEISSMUTUALFUND_MF,Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T2,10.5224,2024-12-13
INF754K01TP0,EDELWEISSMUTUALFUND_MF,Edelweiss CRISIL IBX AAA Financial Services - Jan2028 IndexFund-Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T1,10.041,2024-12-13
INF754K01TQ8,EDELWEISSMUTUALFUND_MF,Edelweiss CRISIL IBX AAA Financial Services - Jan2028 IndexFund-Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T1,10.041,2024-12-13
INF754K01TT2,EDELWEISSMUTUALFUND_MF,Edelweiss CRISIL IBX AAA Financial Services - Jan2028 IndexFund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T1,10.04,2024-12-13
